804,578/5
805,38.4
806,200
807,120
808,16/7
809,2
810,-3.33333
811,6
812,20
813,79.25541
814,25
815,4000
816,2000
817,300
818,8
819,90
820,174
821,600
822,88
823,200
824,39.4384
825,1050
826,1462
827,2
828,1.2
829,42
830,290
831,160
832,298/5
833,63/2
834,-3999
835,-3520
836,240
837,256
838,-4
839,5
840,6
841,5
842,8
843,13920
844,546
845,1036
846,14
847,42
848,6
849,1
850,600
851,825/2
852,19
853,16
854,280
855,180/7
856,30/11
857,-91
858,0
859,40
860,8
861,400
862,8
863,2/7
864,1
865,18
866,0.5
867,88/17
868,40.33333
869,25
870,13.2
871,252
872,9
873,1
874,48
875,17/2
876,10500
877,14.3%
878,2.198
879,31400%
880,64
881,4
882,150/7
883,-8.4
884,22
885,11
886,248
887,471
888,10
889,79
890,300
891,306
892,1200
893,37.5
894,60
895,9
896,285
897,10
898,0.12
899,40000
900,4000
901,207000
902,16/3
903,225/2
904,-3
905,4
906,330.033
907,29.4
908,26
909,12.56
910,6
911,-25.76
912,
913,45
914,129
915,430
916,314
917,125.6
918,706.5
919,5.4
920,200
921,-1.5
922,0
923,96%
924,534
925,1551/64
926,96%
927,260
928,19
929,50
930,90000/19
931,70000/19
932,48
933,37.68
934,7.1
935,730
936,60
937,24
938,6.66
939,11
940,15
941,-36
942,210
943,24
944,19
945,5/12
946,-176
947,4
948,540
949,48
950,0.6
951,80
952,6
953,135/17
954,120
955,122
956,16
957,6/5
958,247.72636
959,13/10
960,6
961,6
962,640
963,31050
964,16
965,115/2
966,25
967,997
968,85
969,3/8
970,152.4
971,10
972,3424
973,3140
974,31
975,377
976,70
977,32
978,345.4
979,910
980,131.5
981,4400
982,3
983,448
984,99%
985,74
986,4600/141
987,10
988,37
989,330
990,96/7
991,1368
992,581
993,700
994,150.0%
995,1360
996,100/101
997,90
998,72
999,1/5
1000,31.4
1001,30
1002,89
1003,45
1004,6
1005,90%
1006,100
1007,31
1008,8160
1009,1/4
1010,9
1011,163
1012,1250
1013,104.2%
1014,46
1015,160
1016,15
1017,30/7
1018,93
1019,-1/288
1020,9
1021,40%
1022,41.7%
1023,62.8
1024,200
1025,44080
1026,16000
1027,-139
1028,304
1029,88
1030,245/3
1031,21.56
1032,387
1033,3
1034,
1035,270
1036,14.4
1037,30
1038,400
1039,280/19
1040,-24
1041,1200
1042,180
1043,78.5
1044,3.672
1045,105
1046,9/4
1047,36
1048,2116
1049,838.63636
1050,15
1051,8
1052,240
1053,60/49
1054,-5
1055,25000
1056,6
1057,72
1058,9/16
1059,0.512
1060,2.64188
1061,0.22
1062,0.4075
1063,7/2
1064,60
1065,20
1066,180
1067,9
1068,15/16
1069,90
1070,55
1071,15
1072,300
1073,142/25
1074,1/25
1075,4138
1076,0
1077,204
1078,15
1079,-80
1080,1200
1081,294
1082,5
1083,20
1084,1.3
1085,7.4
1086,9/20
1087,480
1088,36
1089,0.48
1090,110
1091,45
1092,7395
1093,64/3
1094,11183/206
1095,9
1096,1440
1097,3/8
1098,144
1099,120
1100,1/7
1101,16
1102,732
1103,30
1104,285
1105,2/5
1106,142.7
1107,12
1108,9
1109,67
1110,27
1111,3
1112,45.12
1113,33.3%
1114,800
1115,68
1116,6
1117,20
1118,4.8
1119,3
1120,15
1121,30
1122,18
1123,10
1124,16
1125,1640
1126,14
1127,8
1128,628
1129,200/3
1130,-0.0608
1131,27/4
1132,30
1133,70200
1134,128
1135,30
1136,30.05
1137,575
1138,480
1139,184
1140,600
1141,225/2
1142,6
1143,180
1144,15
1145,4
1146,1000
1147,589
1148,24
1149,19.3
1150,232
1151,100
1152,1/2
1153,770
1154,12
1155,180/7
1156,11
1157,30
1158,1154
1159,2
1160,84
1161,5/2
1162,180
1163,90
1164,8965
1165,12
1166,18
1167,-25
1168,141.6
1169,-135/4
1170,14000.0%
1171,1296
1172,120
1173,3400/3
1174,1500
1175,49.5%
1176,9/500
1177,3/5
1178,1650
1179,66
1180,4
1181,450000
1182,72
1183,147
1184,267
1185,120
1186,3/8
1187,201
1188,201
1189,201
1190,7
1191,113
1192,0.27
1193,60000
1194,864
1195,105%
1196,150
1197,45
1198,198
1199,62.8
1200,486
1201,0.27778
1202,19
1203,15%
1204,5.1
1205,-74.93
1206,18
1207,188
1208,12
1209,13
1210,180
1211,33
1212,952
1213,15%
1214,60
1215,1000
1216,90
1217,222/5
1218,-56
1219,750
1220,20%
1221,40
1222,2100
1223,190.8
1224,48
1225,100/3
1226,94.2
1227,600
1228,90
1229,600
1230,16/5
1231,16/5
1232,54
1233,64
1234,270
1235,94.2
1236,3080
1237,90
1238,18
1239,275/24
1240,-4%
1241,8
1242,-240
1243,-39
1244,134/65
1245,4200
1246,85
1247,53
1248,34
1249,180
1250,63
1251,45
1252,35
1253,14
1254,36
1255,8
1256,30
1257,38
1258,24
1259,16
1260,53
1261,22
1262,4
1263,37
1264,6
1265,45
1266,4
1267,7440
1268,23
1269,50
1270,65
1271,81
1272,94
1273,26
1274,82
1275,12
1276,96
1277,5/2
1278,84
1279,24
1280,36
1281,51
1282,84
1283,27
1284,96
1285,56
1286,45
1287,35
1288,27
1289,48
1290,41
1291,30
1292,26
1293,60
1294,25
1295,1505
1296,100
1297,3000
1298,8
1299,6
1300,6
1301,20
1302,6
1303,5
1304,6
1305,6
1306,3
1307,2
1308,8
1309,34
1310,392
1311,48/7
1312,2
1313,192
1314,1
1315,9
1316,13
1317,8
1318,11
1319,6
1320,7
1321,36
1322,80
1323,31
1324,28
1325,68
1326,17
1327,35/3
1328,20
1329,6
1330,42
1331,6
1332,68
1333,7/2
1334,4
1335,-50
1336,54
1337,64
1338,90
1339,5
1340,73
1341,24
1342,6
1343,7
1344,24
1345,84
1346,31
1347,15
1348,6
1349,17
1350,23
1351,16
1352,19
1353,28
1354,9
1355,19
1356,98/219
1357,904.32
1358,160
1359,700
1360,384
1361,9000
1362,60000
1363,7/12
1364,3
1365,5/9
1366,364
1367,98
1368,3768
1369,-119
1370,12
1371,81
1372,337
1373,8
1374,49.3
1375,18/35
1376,3000
1377,2580/61
1378,900
1379,7200
1380,2.7
1381,50.24
1382,166
1383,140
1384,440
1385,0.615
1386,3
1387,2
1388,150
1389,5.02727
1390,28
1391,30
1392,48000
1393,116
1394,4
1395,15
1396,60
1397,120
1398,95
1399,840
1400,3
1401,180
1402,640
1403,20
1404,38
1405,312
1406,49
1407,43/4
1408,787
1409,125
1410,139
1411,-2000
1412,100
1413,40
1414,1650
1415,150
1416,30900
1417,3
1418,240
1419,31
1420,4/15
1421,30.6
1422,33.45
1423,3.6
1424,0.008
1425,9
1426,9
1427,4
1428,504
1429,9
1430,22.5
1431,28
1432,48
1433,84
1434,2.6
1435,44.3
1436,190
1437,162.792
1438,196.35
1439,20
1440,512/3
1441,22
1442,110
1443,168/17
1444,54
1445,15
1446,13950
1447,53
1448,1.3
1449,4
1450,44
1451,320
1452,180
1453,307
1454,36
1455,78.5
1456,169
1457,31
1458,1/4
1459,9
1460,3612
1461,560
1462,20
1463,22/3
1464,10
1465,290
1466,
1467,80
1468,68
1469,1.1
1470,137
1471,-29
1472,32/5
1473,36/5
1474,38
1475,8
1476,50
1477,9000
1478,270
1479,0
1480,0.6
1481,3968
1482,15
1483,3
1484,-23/48
1485,25
1486,304
1487,33
1488,8
1489,56
1490,3.5
1491,69/2
1492,300
1493,9125
1494,32
1495,200
1496,72
1497,18
1498,15.68
1499,2370
1500,273
1501,18/5
1502,149
1503,4
1504,371
1505,28
1506,30
1507,192
1508,18.4
1509,180
1510,945
1511,5/6
1512,160000
1513,180
1514,108
1515,520
1516,36
1517,1.55
1518,18837/5
1519,288
1520,90
1521,40
1522,300
1523,32
1524,344
1525,40
1526,280
1527,12
1528,128/5
1529,780
1530,1005
1531,1
1532,75
1533,962.5
1534,4800
1535,1/2
1536,5/2
1537,30
1538,1/21
1539,160
1540,128
1541,50.24
1542,-22
1543,330
1544,12
1545,400
1546,433
1547,20
1548,1
1549,4
1550,39/100
1551,21/2
1552,3050
1553,5330
1554,48
1555,753.6
1556,22.608
1557,113.04
1558,400
1559,200
1560,-16000/61
1561,51
1562,10
1563,48
1564,168
1565,130
1566,2400
1567,8.4
1568,4800
1569,9
1570,3000
1571,20
1572,31.4
1573,8
1574,104
1575,188
1576,9420
1577,-17.8
1578,210
1579,288
1580,125
1581,4
1582,125
1583,160
1584,125
1585,2400
1586,2160
1587,9/2
1588,82
1589,1200
1590,73
1591,144
1592,108
1593,175
1594,50
1595,3080
1596,5.2
1597,350%
1598,25
1599,209
1600,30
1601,-1600/33
1602,25
1603,800
1604,30
1605,350/3
1606,1512
1607,11
1608,14
1609,50.24
1610,251.2
1611,20096
1612,8500/11
1613,53.1375
1614,75.36
1615,52
1616,877
1617,100
1618,150
1619,384
1620,45
1621,450
1622,60.48
1623,120
1624,180/7
1625,237
1626,2
1627,25
1628,3/2
1629,55/23
1630,1600
1631,7/12
1632,15
1633,-2
1634,8.5
1635,20
1636,150
1637,18
1638,0
1639,4/5
1640,48
1641,17.16
1642,320
1643,720
1644,12.32
1645,10000
1646,125.6
1647,0.0125
1648,2880/7
1649,
1650,1770
1651,50
1652,148/27
1653,1.97192
1654,345%
1655,628
1656,1036
1657,1250
1658,30
1659,20.1
1660,1600
1661,6
1662,54/19
1663,20
1664,3.2
1665,17
1666,90/11
1667,66
1668,625
1669,0.36
1670,1/10
1671,109450
1672,9800
1673,12.56
1674,89
1675,-406
1676,
1677,5
1678,18
1679,-49000
1680,294/13
1681,
1682,1750
1683,1000
1684,36
1685,40/3
1686,120
1687,405
1688,400
1689,150
1690,1120
1691,160
1692,120
1693,1.2
1694,12
1695,1600
1696,0.0104
1697,1256
1698,30
1699,12
1700,52
1701,20
1702,6.86
1703,1
1704,8/3
1705,0.25
1706,8/3
1707,9
1708,120
1709,7
1710,1280
1711,80
1712,0.0125
1713,4030/101
1714,640/7
1715,9
1716,-33
1717,400
1718,5/2
1719,720
1720,4/5
1721,2.9172
1722,10
1723,384
1724,37.68
1725,22
1726,-50
1727,251.2
1728,12
1729,360
1730,12/5
1731,10
1732,110
1733,35.5
1734,25
1735,68.57143
1736,1260
1737,130
1738,1720/7
1739,-236
1740,267
1741,60
1742,65/3
1743,1380
1744,330
1745,48
1746,80
1747,282.6
1748,16
1749,320
1750,114
1751,40
1752,7
1753,1.74
1754,25
1755,45
1756,5/12
1757,300
1758,31.4
1759,2
1760,440
1761,192
1762,-32.13
1763,-5189
1764,20
1765,175
1766,6
1767,25
1768,36
1769,8
1770,67
1771,2250
1772,450
1773,2682
1774,64/5
1775,11200/13509
1776,3200
1777,-149
1778,22960
1779,1030
1780,0
1781,9
1782,1175
1783,1800
1784,67
1785,1
1786,9
1787,6
1788,476
1789,160
1790,600
1791,250
1792,20
1793,11460
1794,38/7
1795,41
1796,5
1797,5
1798,24
1799,500
1800,6500
1801,19/15
1802,3360
1803,384/5
1804,-75/41
1805,942
1806,7200
1807,1
1808,1000/3
1809,8
1810,660
1811,8
1812,0.1256
1813,1875
1814,2
1815,72
1816,2970
1817,20
1818,102
1819,48
1820,640
1821,27
1822,401
1823,10
1824,18522/5
1825,1355
1826,100
1827,1
1828,-60
1829,222.94
1830,40
1831,15
1832,5
1833,5928
1834,272
1835,314
1836,13209
1837,65
1838,20
1839,2
1840,120
1841,3500
1842,3
1843,180
1844,280
1845,50.24
1846,1575
1847,702
1848,9
1849,3000
1850,818
1851,151.8
1852,1950
1853,1035
1854,28.26
1855,12
1856,-2100
1857,425
1858,60
1859,138.16
1860,-74
1861,0.0
1862,96
1863,16
1864,42
1865,50/3
1866,1210
1867,5
1868,4032
1869,6720
1870,630
1871,30
1872,5400
1873,8000
1874,0.5
1875,11
1876,24
1877,6
1878,126
1879,39
1880,12.56
1881,6.97
1882,6
1883,3888
1884,1088
1885,8
1886,20
1887,6
1888,48
1889,3
1890,16
1891,52%
1892,54
1893,50.24
1894,200
1895,64
1896,2/15
1897,3
1898,6
1899,40
1900,9
1901,180
1902,3600
1903,4.2
1904,18
1905,240
1906,420
1907,888
1908,162
1909,15.75
1910,2250
1911,1469
1912,6
1913,9
1914,0
1915,108
1916,108
1917,11
1918,16
1919,96
1920,12
1921,104
1922,11
1923,5166
1924,140
1925,360
1926,120
1927,20
1928,9/4
1929,3444.37402
1930,20
1931,5
1932,20
1933,2
1934,250
1935,3
1936,720
1937,339.12
1938,1
1939,40
1940,1600/3
1941,625.15625
1942,125.6
1943,500
1944,1.49074
1945,3
1946,43560
1947,175/2
1948,12
1949,11700000
1950,25%
1951,7
1952,5
1953,-0.23077
1954,1
1955,4900
1956,2.33333
1957,217
1958,78.5
1959,198/7
1960,8
1961,0.0064
1962,3740
1963,15.68627
1964,38624
1965,302/765
1966,565
1967,280
1968,
1969,57
1970,445
1971,4.1
1972,36
1973,314.0
1974,6
1975,42
1976,-23.8
1977,60
1978,75
1979,7
1980,1750
1981,33/10
1982,14.4
1983,-5
1984,384
1985,36
1986,200
1987,405
1988,288
1989,2098
1990,201
1991,13
1992,0.04808
1993,427.5
1994,22
1995,46.05
1996,8
1997,1
1998,3.5
1999,1.6
2000,2
2001,168
2002,5
2003,81
2004,8
2005,65
2006,260
2007,1770
2008,896
2009,752
2010,10000/3
2011,45
2012,4300
2013,0.05
2014,2
2015,-81/10
2016,625
2017,5
2018,75/7
2019,400
2020,70/3
2021,576/5
2022,1500
2023,400
2024,-28
2025,12.2
2026,3500
2027,15
2028,4
2029,230%
2030,-4000%
2031,175/39
2032,5
2033,56
2034,8640
2035,2300
2036,648
2037,360
2038,384
2039,45
2040,26.8
2041,29.5788
2042,78500
2043,0
2044,0.41667
2045,3
2046,240
2047,10
2048,5
2049,20
2050,1
2051,1159
2052,1080
2053,374.4
2054,5
2055,2.512
2056,120
2057,50
2058,0.48
2059,4750
2060,15000
2061,42
2062,325
2063,9.38889
2064,24
2065,160
2066,7500
2067,3200
2068,3.28653
2069,315
2070,504/23
2071,270
2072,3
2073,0.25263
2074,880
2075,123
2076,60
2077,4
2078,400
2079,2000
2080,2.9
2081,22
2082,35
2083,8
2084,12500/833
2085,5
2086,79
2087,54
2088,900/7
2089,1740
2090,112
2091,108
2092,0
2093,900
2094,672
2095,14.02979
2096,62.8
2097,144
2098,120/31
2099,28
2100,780
2101,150
2102,20
2103,50
2104,96
2105,26
2106,2
2107,16.56
2108,1560
2109,2464
2110,188
2111,16
2112,64
2113,19.968
2114,28
2115,622
2116,0
2117,450
2118,125.6
2119,84
2120,15
2121,83.6
2122,803.84
2123,2.355
2124,1.4
2125,3.14
2126,152000
2127,99
2128,268
2129,32
2130,24/5
2131,300
2132,13
2133,3720
2134,7
2135,13.188
2136,22
2137,585
2138,174
2139,12
2140,2.5
2141,8
2142,11
2143,6
2144,0.4
2145,9
2146,1296
2147,384
2148,9/8
2149,80/11
2150,565.2
2151,48.984
2152,4
2153,125.6
2154,699
2155,64/17
2156,3
2157,120
2158,42
2159,45.216
2160,3595
2161,480
2162,1104
2163,20
2164,110
2165,1.80556
2166,124
2167,-244
2168,0.6
2169,6480
2170,4
2171,720
2172,57%
2173,11183
2174,6
2175,89.3%
2176,65%
2177,1580/3
2178,499
2179,150
2180,314
2181,180/7
2182,715
2183,4/3
2184,1710
2185,1040
2186,300/11
2187,441
2188,1456
2189,0.3
2190,2700/7
2191,36
2192,480
2193,56
2194,2
2195,3400
2196,24
2197,0.4
2198,0.39809
2199,12
2200,1100
2201,344
2202,2520
2203,11400
2204,3
2205,-4
2206,48
2207,-1.44033
2208,16
2209,210
2210,496
2211,401.92
2212,690
2213,240
2214,1.3
2215,24/5
2216,29/3
2217,1056
2218,10
2219,59/3
2220,10890
2221,1245
2222,495
2223,13
2224,19.625
2225,36000
2226,4.8
2227,380/3
2228,2.00637
2229,501/2
2230,75.36
2231,4
2232,1
2233,4.5
2234,1.07
2235,2.04
2236,18
2237,
2238,38
2239,-238/3
2240,3000
2241,2250
2242,144
2243,6300
2244,45
2245,1
2246,55
2247,729
2248,4.5
2249,750
2250,942
2251,80
2252,114
2253,30
2254,1440
2255,9
2256,300
2257,5750
2258,32
2259,1
2260,360
2261,13.8%
2262,82%
2263,12.45
2264,-60
2265,100
2266,232
2267,11.25
2268,1787
2269,16
2270,1
2271,80
2272,48.4
2273,7/5
2274,1
2275,729
2276,1053
2277,320
2278,100
2279,-88.7
2280,45
2281,2520
2282,3000
2283,1190
2284,3600
2285,60
2286,-176
2287,4
2288,18
2289,14000
2290,100
2291,45
2292,45
2293,40
2294,168
2295,1981.38522
2296,72
2297,5
2298,0.02
2299,62.8
2300,24
2301,30
2302,600
2303,10
2304,62.8
2305,6.28
2306,13
2307,2400/11
2308,14
2309,25/3
2310,32
2311,5
2312,40
2313,-550/3
2314,315000
2315,6
2316,1872
2317,420
2318,9
2319,48
2320,270
2321,360
2322,216
2323,8
2324,75
2325,1000
2326,1537
2327,280
2328,450
2329,40
2330,500/3
2331,29
2332,12
2333,4200
2334,0.156
2335,96
2336,12
2337,5
2338,702/7
2339,8
2340,2
2341,1520
2342,3.1
2343,53
2344,65/84
2345,39/20
2346,52
2347,432
2348,48
2349,327
2350,1080
2351,50
2352,15/2
2353,2
2354,300
2355,400
2356,588
2357,15
2358,139.35714
2359,-33
2360,8108.1%
2361,15
2362,448
2363,8.8
2364,476
2365,330
2366,288
2367,215.27338
2368,48
2369,4
2370,600/13
2371,7
2372,18.84
2373,75
2374,78.5
2375,40
2376,124
2377,43
2378,12
2379,1.3
2380,360
2381,24
2382,8
2383,3231
2384,352
2385,111
2386,55
2387,930
2388,15
2389,3/4
2390,360
2391,20
2392,210
2393,15
2394,27.8
2395,12
2396,191
2397,49/5
2398,0
2399,360%
2400,2.4
2401,0
2402,5
2403,8
2404,70
2405,24
2406,-11
2407,0
2408,11
2409,3.14
2410,8
2411,18.84
2412,5
2413,4
2414,-38/5
2415,-8400/43
2416,50.24
2417,-116
2418,80
2419,20
2420,188.4
2421,600
2422,10
2423,6/7
2424,8.8
2425,252
2426,-4
2427,8
2428,75
2429,7.2
2430,1
2431,360/23
2432,28/5
2433,-15/4
2434,150
2435,450
2436,39.55
2437,125.44
2438,19
2439,80
2440,2834/5
2441,283
2442,36
2443,0.26182
2444,40
2445,0
2446,150
2447,2218
2448,14
2449,-223/750
2450,33/20
2451,30
2452,1
2453,193.4
2454,525
2455,2
2456,20%
2457,176
2458,88
2459,8.72222
2460,240/7
2461,6
2462,31
2463,10.9375
2464,6.28
2465,45
2466,125.6
2467,6
2468,50/21
2469,1004.8
2470,16
2471,8
2472,18/11
2473,120
2474,2.4
2475,80
2476,25
2477,5
2478,25
2479,60
2480,32
2481,1
2482,24
2483,8
2484,50.24
2485,600
2486,1500/77
2487,623
2488,-82
2489,8
2490,8
2491,5/3
2492,12
2493,152
2494,12
2495,5390
2496,17
2497,7800
2498,1/2
2499,-24
2500,1500/13
2501,902
2502,2000
2503,15
2504,65%
2505,-10
2506,40/9
2507,14/11
2508,270
2509,19
2510,600/103
2511,314
2512,7630
2513,18.84
2514,0.82
2515,100
2516,6.14286
2517,7.536
2518,78.5
2519,44000
2520,391/2
2521,5840
2522,38.465
2523,4
2524,9
2525,64
2526,-12
2527,400
2528,40
2529,66
2530,12
2531,48
2532,-9
2533,120
2534,1
2535,4.71
2536,6400
2537,216
2538,0.22
2539,72
2540,
2541,8
2542,9
2543,2
2544,300
2545,60
2546,1056
2547,200
2548,1075
2549,21
2550,4
2551,5
2552,-10
2553,12.5%
2554,70/3
2555,3.5
2556,392
2557,314
2558,9
2559,1280/3
2560,36%
2561,120
2562,9.2
2563,30
2564,30
2565,2610
2566,-3999
2567,200.96
2568,18
2569,720
2570,140
2571,2842
2572,46
2573,3
2574,5
2575,40
2576,-4
2577,127.5
2578,15.7
2579,0
2580,-58.88
2581,0
2582,12
2583,70
2584,39.25
2585,100
2586,-48
2587,7
2588,42
2589,24
2590,2.125
2591,21
2592,2955
2593,51
2594,56
2595,-6000
2596,200
2597,159/20
2598,43.2
2599,120
2600,125
2601,3360
2602,1800
2603,2.57143
2604,10
2605,-4
2606,21
2607,1.25
2608,6.4
2609,20
2610,60/7
2611,14
2612,1364
2613,5625
2614,-290
2615,7436
2616,35.2
2617,3000
2618,600
2619,1
2620,96%
2621,1/5
2622,3/7
2623,8
2624,4
2625,123.83658
2626,12.56
2627,36
