420,2/9
421,1
422,3
423,-29/41
424,1.12
425,15.12
426,480
427,1120
428,39
429,2750
430,580
431,120
432,240
433,112
434,12960
435,31
436,544
437,44
438,51/40
439,2700
440,1/4
441,78
442,410
443,175/2
444,64
445,765
446,3/5
447,0.45
448,20
449,1920
450,1036
451,68
452,347%
453,30
454,30
455,28
456,1080
457,3/2
458,76
459,390
460,24
461,2400
462,33
463,452
464,12
465,1710
466,600
467,246
468,21
469,35
470,12
471,16
472,700
473,125.6
474,6
475,21
476,534
477,10
478,1152
479,231
480,196
481,533
482,1/20
483,960
484,30
485,280
486,132
487,216
488,15
489,1204
490,4
491,96
492,260
493,44.72
494,440
495,2097.2
496,9000
497,1440
498,80
499,1344
500,272
501,800
502,800
503,750
504,885
505,639
506,120
507,700
508,9420
509,90
510,264000
511,14
512,17/40
513,7/2
514,1160
515,115
516,786
517,0.5
518,1/2
519,224
520,45
521,8
522,355
523,1800
524,3/8
525,200
526,340
527,100
528,38
529,31.4
530,80
531,36
532,150
533,46.8
534,24
535,45
536,150/11
537,22
538,112
539,72
540,270
541,2000
542,216
543,600
544,44
545,-1
546,1
547,48
548,
549,108
550,1730
551,113.04
552,48
553,5
554,1100
555,750
556,11
557,56
558,78.5
559,50.24
560,-34.77
561,6
562,24/5
563,100
564,32
565,61
566,245/4
567,147
568,560
569,2500
570,19/10
571,1.42857
572,10700
573,24
574,7500
575,20.63
576,10
577,0.4
578,625/6
579,240
580,1500
581,4
582,182.9
583,900
584,2
585,12
586,43
587,15
588,0
589,220
590,25
591,16
592,40
593,-2.78471
594,9
595,15.7
596,1.2
597,192/5
598,192
599,30000
600,19208
601,16.66667
602,3
603,400/9
604,275/4
605,2/5
606,40
607,300
608,5
609,378
610,900
611,10
612,928
613,90
614,9.6
615,1800
616,92.3
617,10
618,7536
619,90
620,89.4
621,50
622,251.2
623,38/301
624,-196
625,15
626,88
627,0.5
628,421
629,69
630,60
631,314
632,3
633,2000
634,380
635,5%
636,93.8%
637,57.1%
638,100%
639,60
640,-18.46154
641,40
642,5
643,192
644,540
645,44
646,4.5
647,14
648,215
649,60
650,340
651,26
652,11
653,16
654,98%
655,49
656,80
657,98%
658,1.5
659,95%
660,103
661,600
662,1000
663,75%
664,102
665,1094.5
666,50
667,250
668,12
669,144
670,3
671,490
672,90
673,120
674,5
675,92%
676,8
677,0
678,98%
679,96%
680,35
681,23/50
682,120
683,450
684,-35/3
685,42
686,3360
687,100
688,36
689,51/2
690,320
691,960
692,81
693,108
694,30
695,126
696,16
697,16
698,31/40
699,60
700,75
701,-24
702,5
703,20.83333
704,6
705,60
706,94%
707,5/8
708,20
709,43
710,2.56
711,38
712,2
713,0.3
714,10%
715,
716,240
717,96
718,12
719,180
720,150
721,376.8
722,135
723,-5279
724,30
725,425
726,42.5
727,117
728,24
729,160
730,360
731,15
732,1152
733,100
734,295
735,0.135
736,335.4
737,20
738,70
739,160
740,95%
741,150
742,1/8
743,5
744,10200/101
745,680
746,100/3
747,190.66667
748,13
749,415/2
750,96
751,160
752,187
753,9/2
754,7.54545
755,250
756,47/5
757,64
758,2
759,60
760,1338.66667
761,3/2
762,3.14
763,184.4
764,140
765,6000
766,1944
767,1.84
768,32000/7
769,10
770,851
771,123
772,187
773,62
774,3600
775,72
776,1200
777,40
778,420
779,4
780,5
781,32000
782,24000
783,70
784,117
785,156
786,50.24
787,0.71429
788,30
789,96
790,98%
791,24
792,1225/3
793,19
794,72.09
795,56
796,40
797,0
798,9/2
799,36
800,28.6
801,100
802,-600
803,48
804,613/35
805,15.36
806,200
807,64
808,6/7
809,15/4
810,-30
811,51/4
812,8
813,19.81385
814,25
815,4000
816,2000
817,301
818,8
819,210
820,174
821,840
822,88
823,200
824,50.24
825,1050
826,1462
827,10
828,1.2
829,42
830,290
831,160
832,4500
833,21/2
834,64
835,14080
836,80
837,4
838,-4
839,15/2
840,1
841,5
842,8
843,6800
844,546
845,210
846,54
847,42
848,1240
849,6
850,320
851,2200
852,25
853,14
854,2/3
855,13
856,75
857,52
858,-10.5
859,1296/5
860,3500
861,48
862,-10
863,2/7
864,6
865,18
866,0.5
867,1235
868,8.06667
869,100
870,13.2
871,252
872,9
873,62
874,48
875,29
876,10500
877,87.5%
878,9.292
879,7850%
880,64
881,25/13
882,150/7
883,105
884,31
885,25
886,-25728
887,4710
888,39/7
889,388
890,1/2
891,18
892,34.28571
893,150.0
894,6400/3
895,5
896,285
897,10
898,40
899,24
900,4000
901,207000
902,16/9
903,525
904,-3
905,3000
906,100
907,
908,26
909,12.56
910,20
911,1.08
912,450/13
913,147
914,150.55
915,430
916,301.2
917,125.6
918,188.4
919,5.4
920,200
921,6
922,2
923,96%
924,134
925,144
926,95.8%
927,135/4
928,3
929,50
930,2500
931,35000/11
932,48
933,18.84
934,14.2
935,-1025
936,60
937,5
938,6.66
939,100
940,56
941,19
942,210
943,24
944,134
945,5/12
946,-176
947,4
948,-540
949,48
950,0.6
951,53
952,46
953,27/4
954,120
955,122
956,16
957,14400
958,2736000
959,1300
960,6
961,7
962,640
963,31050
964,16
965,26
966,25
967,51
968,-450
969,24
970,152.4
971,25
972,3424
973,3140
974,31
975,38
976,70
977,8
978,345.4
979,910
980,104.3
981,4400
982,3
983,448
984,-3.9%
985,74
986,12972/25
987,10
988,7
989,220
990,-96
991,-2759
992,1859/3
993,700
994,700.0%
995,2
996,100/101
997,53/3
998,72
999,1/5
1000,31.4
1001,450/7
1002,89
1003,540
1004,6
1005,90%
1006,500
1007,31
1008,612/5
1009,1/4
1010,9
1011,163
1012,1250
1013,96%
1014,13
1015,40/7
1016,15
1017,5/4
1018,235
1019,1/3
1020,9
1021,60%
1022,58.3%
1023,12.56
1024,10
1025,44080
1026,16000
1027,1000
1028,-25
1029,168
1030,15
1031,445.45455
1032,765
1033,6
1034,352/5
1035,270
1036,0.432
1037,30
1038,85
1039,350/19
1040,24
1041,800
1042,200
1043,10.0
1044,0.99
1045,441
1046,9/4
1047,36
1048,529/144
1049,412.5
1050,15
1051,21
1052,240
1053,60/49
1054,441
1055,25/4
1056,29
1057,18
1058,9/16
1059,0.512
1060,330
1061,11
1062,2.77
1063,7/2
1064,60
1065,260
1066,143
1067,6
1068,5/2
1069,225
1070,55
1071,15
1072,-599
1073,25294/71
1074,1/25
1075,4138
1076,4
1077,204
1078,12
1079,-40
1080,1200
1081,105
1082,492/7
1083,20
1084,1.3
1085,14.6
1086,9/20
1087,480
1088,4/9
1089,0.0576
1090,110
1091,45
1092,7395
1093,64/3
1094,178/39
1095,9
1096,7200
1097,3/8
1098,408
1099,120
1100,1/7
1101,16
1102,100212
1103,30
1104,285
1105,5/12
1106,48.4
1107,12
1108,9
1109,67
1110,27
1111,3
1112,7.83
1113,33.3%
1114,800
1115,68
1116,60000
1117,20
1118,3.8
1119,3
1120,15
1121,30
1122,36
1123,10
1124,66
1125,
1126,14
1127,1.4
1128,100
1129,200/3
1130,-0.116
1131,6/5
1132,28
1133,807/4
1134,128
1135,103.5
1136,30.05
1137,575
1138,480
1139,184
1140,600
1141,315/2
1142,6
1143,180
1144,56
1145,4
1146,450
1147,756
1148,0
1149,4.51429
1150,1160
1151,100
1152,1/2
1153,770
1154,2
1155,450/13
1156,-7
1157,23.55
1158,1154
1159,2
1160,21
1161,40
1162,216
1163,90
1164,8965
1165,8
1166,6
1167,-25
1168,60
1169,12
1170,-11.1%
1171,576
1172,120
1173,30
1174,1500
1175,98%
1176,9/500
1177,50
1178,600
1179,9
1180,8
1181,750
1182,72
1183,183
1184,164
1185,300
1186,23/2
1187,201
1188,201
1189,201
1190,-5/11
1191,135
1192,0.27
1193,33750
1194,972
1195,90.5%
1196,145
1197,45
1198,270
1199,62.8
1200,486
1201,0.25
1202,19
1203,15%
1204,51
1205,-0.09492
1206,94
1207,188
1208,10
1209,3
1210,3000
1211,33
1212,119/8
1213,45%
1214,60
1215,200
1216,90
1217,192/5
1218,-63/19
1219,750
1220,26.7%
1221,40
1222,3
1223,190.8
1224,48
1225,100/3
1226,94.2
1227,100
1228,51
1229,750
1230,16/5
1231,16/5
1232,54
1233,96
1234,270
1235,94.2
1236,1078
1237,90
1238,60
1239,1
1240,
1241,8
1242,60
1243,-266
1244,402
1245,4200
1246,85
1247,53
1248,56
1249,180
1250,63
1251,45
1252,35
1253,14
1254,36
1255,8
1256,30
1257,38
1258,36
1259,16
1260,53
1261,22
1262,4
1263,37
1264,6
1265,45
1266,18
1267,5
1268,23
1269,18
1270,65
1271,53
1272,76
1273,-29
1274,46
1275,12
1276,72
1277,15/2
1278,84
1279,30
1280,81
1281,51
1282,84
1283,72
1284,48
1285,56
1286,31
1287,35
1288,27
1289,48
1290,45
1291,30
1292,44
1293,28
1294,40
1295,1505
1296,18
1297,3000
1298,8
1299,6
1300,12
1301,20
1302,6
1303,3
1304,6
1305,6
1306,4
1307,2
1308,300
1309,34
1310,392
1311,48/7
1312,4
1313,32
1314,61
1315,9
1316,13
1317,5
1318,-40
1319,6
1320,7
1321,4
1322,80
1323,287
1324,-160
1325,40
1326,17
1327,59
1328,20
1329,6
1330,630
1331,6
1332,68
1333,18
1334,4
1335,-1000
1336,54
1337,16
1338,21
1339,5
1340,73
1341,24
1342,6
1343,7
1344,24
1345,84
1346,31
1347,33
1348,6
1349,17
1350,23
1351,16
1352,19
1353,28
1354,9
1355,27
1356,-74
1357,904.32
1358,160
1359,700
1360,576
1361,12000
1362,15000
1363,7/12
1364,0.065
1365,5/9
1366,660
1367,357
1368,3768
1369,29
1370,48
1371,81
1372,335
1373,8
1374,139.2
1375,18/35
1376,2400
1377,128
1378,6000
1379,85
1380,2.7
1381,628
1382,-900
1383,168
1384,440
1385,9.225
1386,3
1387,2
1388,150
1389,8.61667
1390,32
1391,30
1392,48000
1393,325
1394,40
1395,16
1396,120
1397,60
1398,95
1399,840
1400,6
1401,180
1402,640
1403,20
1404,-24
1405,11
1406,294271/519
1407,-42
1408,787
1409,125
1410,367
1411,-600
1412,400
1413,40
1414,240
1415,180
1416,150000
1417,3
1418,240
1419,31
1420,53/60
1421,23.4
1422,38.55
1423,3.6
1424,0.008
1425,9
1426,8
1427,4
1428,504
1429,1260
1430,22.5
1431,28
1432,36
1433,84
1434,2.4
1435,44.3
1436,190
1437,271.32
1438,196.35
1439,20
1440,112
1441,11
1442,110
1443,96/5
1444,54
1445,15
1446,13950
1447,53
1448,0.65
1449,1/3
1450,44
1451,600.3
1452,216
1453,307
1454,36
1455,32
1456,169
1457,31
1458,58
1459,9
1460,3612
1461,560
1462,
1463,-70
1464,10
1465,290
1466,7/2
1467,280
1468,68
1469,1.1
1470,137
1471,8017
1472,64/3
1473,45
1474,26
1475,8
1476,50
1477,9000
1478,4.05
1479,0
1480,0.6
1481,8448
1482,35
1483,3
1484,119
1485,4
1486,152/15
1487,33
1488,8
1489,56
1490,3.5
1491,10
1492,0
1493,9125
1494,32
1495,398
1496,4
1497,4
1498,
1499,2370
1500,227.5
1501,18/5
1502,149
1503,42
1504,371
1505,28
1506,300
1507,128
1508,18.4
1509,180
1510,945
1511,50
1512,1840
1513,180
1514,120
1515,520
1516,36
1517,1.55
1518,33861
1519,6
1520,90
1521,22
1522,600
1523,41000
1524,331
1525,
1526,280
1527,192
1528,128/3
1529,780
1530,207/5
1531,12
1532,50
1533,660
1534,4800
1535,1/2
1536,5/2
1537,30
1538,10/21
1539,160
1540,128
1541,75.36
1542,23
1543,150
1544,12
1545,400
1546,600
1547,20
1548,1/64
1549,8/5
1550,39/100
1551,-40
1552,3722
1553,5330
1554,12
1555,753.6
1556,22.608
1557,28.26
1558,400
1559,200
1560,8000/9
1561,51
1562,10
1563,120
1564,110
1565,450
1566,2400
1567,8.4
1568,4800
1569,9
1570,3000
1571,64/5
1572,31.4
1573,52/15
1574,28
1575,188
1576,9420
1577,17.8
1578,210
1579,288
1580,0.125
1581,4
1582,125
1583,160
1584,126
1585,100
1586,675
1587,-90
1588,82
1589,15
1590,73
1591,342/7
1592,72
1593,175
1594,18
1595,2520
1596,1.15556
1597,22.2%
1598,100
1599,112
1600,120
1601,100
1602,0
1603,800
1604,1200/19
1605,350/3
1606,1512
1607,52
1608,14
1609,25.12
1610,251.2
1611,251.2
1612,8500/11
1613,837.12
1614,37.68
1615,52
1616,897
1617,6
1618,150
1619,1584
1620,45
1621,450
1622,60.48
1623,120
1624,40
1625,374.46
1626,28
1627,25
1628,5/4
1629,3/2
1630,1600
1631,7/12
1632,15
1633,-5/3
1634,8.5
1635,20
1636,-21
1637,54
1638,8
1639,4/5
1640,84
1641,17.16
1642,70.4
1643,780
1644,12.32
1645,5000
1646,50.24
1647,0.0125
1648,36
1649,486/5
1650,1770
1651,50
1652,25900
1653,15
1654,92%
1655,125.6
1656,1036
1657,-599
1658,45
1659,8040
1660,1600
1661,4
1662,2/3
1663,18
1664,3.2
1665,-10
1666,224
1667,66
1668,625
1669,0.36
1670,-3/10
1671,101890
1672,105/2
1673,30
1674,-39
1675,50
1676,1080/157
1677,5
1678,108
1679,24500
1680,25
1681,3200
1682,1750
1683,2000/3
1684,18/5
1685,10
1686,15
1687,90
1688,1000
1689,150
1690,1120
1691,160
1692,120
1693,3.0144
1694,36
1695,600
1696,10.4
1697,126
1698,30
1699,12
1700,52
1701,20
1702,6.86
1703,1
1704,8/3
1705,0.25
1706,8/3
1707,24
1708,20
1709,129/2
1710,2880
1711,3.4
1712,66
1713,4050/101
1714,
1715,36
1716,
1717,400
1718,15
1719,320
1720,4/15
1721,41.5272
1722,10
1723,288/5
1724,226.08
1725,22
1726,-5
1727,502.4
1728,12
1729,405
1730,12/5
1731,10/13
1732,110
1733,33.5
1734,64
1735,112.5
1736,315
1737,470/3
1738,43/8
1739,-236
1740,267
1741,60
1742,39/5
1743,1380
1744,672
1745,16
1746,80
1747,18/5
1748,32
1749,3/4
1750,-113
1751,40
1752,7
1753,1.74
1754,79
1755,45
1756,90
1757,120000
1758,31.4
1759,-1
1760,17
1761,192
1762,-32.13
1763,234
1764,20
1765,10.71429
1766,51
1767,53
1768,36
1769,8
1770,1020
1771,100
1772,550
1773,2682
1774,64/5
1775,11200/29
1776,640
1777,250
1778,22960
1779,1030
1780,200
1781,9
1782,1175
1783,1800
1784,67
1785,2
1786,765
1787,6
1788,952
1789,160
1790,600
1791,250
1792,20
1793,11460
1794,38/7
1795,22
1796,5
1797,30
1798,24
1799,500
1800,520
1801,4/19
1802,3360
1803,48/5
1804,300
1805,942
1806,7200
1807,36
1808,200/3
1809,8
1810,660
1811,8
1812,3.14
1813,150
1814,7
1815,72
1816,100
1817,20
1818,102
1819,48
1820,7040
1821,27
1822,218
1823,10
1824,18522/5
1825,1355
1826,100
1827,18600
1828,-96
1829,222.94
1830,40
1831,15
1832,5
1833,5928
1834,272
1835,125.6
1836,4662
1837,50
1838,8
1839,8
1840,120
1841,750000
1842,3
1843,4
1844,14/5
1845,50.24
1846,-400
1847,702
1848,9
1849,3000
1850,818
1851,151.8
1852,1950
1853,1035
1854,1.5
1855,12
1856,4000
1857,5200
1858,60
1859,56.52
1860,-74
1861,1004.8
1862,96
1863,12
1864,216
1865,31/18
1866,1210
1867,1520
1868,1008
1869,6720
1870,4410
1871,280
1872,5400
1873,8000
1874,25
1875,285
1876,24
1877,5
1878,126
1879,46
1880,18.84
1881,7.35
1882,6
1883,3888
1884,1088
1885,31
1886,20
1887,6
1888,0
1889,7/4
1890,6
1891,52%
1892,54
1893,3.14
1894,50
1895,128
1896,2/15
1897,15/4
1898,1/6
1899,40
1900,9
1901,45/8
1902,3600
1903,5.04
1904,9
1905,180
1906,420
1907,888
1908,972
1909,15.75
1910,2250
1911,1469
1912,100
1913,9
1914,0.148
1915,108
1916,108
1917,11
1918,16
1919,96
1920,12
1921,104
1922,11
1923,5166
1924,140
1925,180
1926,12000
1927,12.96
1928,21/4
1929,26.8272
1930,20
1931,5
1932,20
1933,1
1934,250
1935,3
1936,720
1937,339.12
1938,0
1939,40
1940,1600/3
1941,4.2
1942,125.6
1943,500
1944,1.49074
1945,3
1946,43560
1947,175/2
1948,12
1949,21600
1950,25%
1951,7
1952,3.33333
1953,0.13675
1954,2
1955,4900
1956,0.7
1957,217
1958,78.5
1959,90
1960,4/5
1961,0.032
1962,3740
1963,24.39024
1964,38624
1965,4
1966,113/5
1967,280
1968,197.192
1969,32
1970,89
1971,4.1
1972,36
1973,0.8
1974,6
1975,1040
1976,-390
1977,60
1978,75
1979,7
1980,3000
1981,330
1982,14.4
1983,40
1984,8
1985,84
1986,200
1987,13/5
1988,68.57143
1989,2300
1990,201
1991,13
1992,2e-05
1993,427.5
1994,
1995,46.05
1996,8
1997,100
1998,3.5
1999,1.6
2000,24
2001,168
2002,5
2003,81
2004,8
2005,65
2006,260
2007,865
2008,896
2009,621
2010,5000
2011,45
2012,2800
2013,0.05
2014,12
2015,2
2016,9400
2017,4.5
2018,5/4
2019,21600
2020,60
2021,96
2022,1500
2023,400
2024,-6
2025,12.2
2026,-1300
2027,15
2028,4
2029,115%
2030,-25%
2031,175/39
2032,6
2033,56
2034,8640
2035,2300
2036,648
2037,43200
2038,384
2039,-180
2040,3/2
2041,0.63694
2042,78500
2043,1142
2044,0.08333
2045,-51
2046,240
2047,10
2048,0
2049,20
2050,34
2051,1159
2052,36
2053,748.8
2054,5
2055,150.72
2056,1
2057,50
2058,0.6
2059,4750
2060,-1250
2061,42
2062,5415
2063,1.33333
2064,24
2065,160
2066,7500/13
2067,1
2068,0.5
2069,315
2070,56
2071,270
2072,3
2073,0.25263
2074,880
2075,486
2076,2
2077,4
2078,400
2079,2000
2080,2.9
2081,22
2082,35
2083,18
2084,37515
2085,80
2086,79
2087,54
2088,225
2089,1740
2090,112
2091,108
2092,2500/9
2093,900
2094,672
2095,10.99
2096,62.8
2097,144
2098,12/5
2099,-105/2
2100,780
2101,4000
2102,20
2103,50
2104,104
2105,520
2106,126
2107,24
2108,1560
2109,325
2110,225
2111,16
2112,16
2113,19.968
2114,9
2115,622
2116,18000/17
2117,185.79235
2118,628
2119,84
2120,15
2121,88
2122,379.94
2123,22.1841
2124,2.6
2125,3.14
2126,144850
2127,99
2128,268
2129,90
2130,24/5
2131,300
2132,13
2133,3720
2134,7
2135,219.8
2136,22
2137,65/9
2138,85
2139,12
2140,2.5
2141,8
2142,11
2143,16
2144,0.8
2145,9
2146,1296
2147,1200
2148,13/12
2149,10
2150,565.2
2151,48.984
2152,4
2153,62.8
2154,699
2155,64/17
2156,3
2157,120
2158,42
2159,45.216
2160,-3575/3
2161,480
2162,360
2163,180
2164,110
2165,34
2166,124
2167,3403
2168,-29.2
2169,6480
2170,2
2171,720
2172,-32.5%
2173,11183
2174,6
2175,300%
2176,65%
2177,1580/3
2178,290
2179,150
2180,314
2181,180/7
2182,715
2183,4
2184,1710
2185,1040
2186,300/11
2187,441
2188,1456
2189,0.3
2190,81
2191,36
2192,375
2193,56
2194,2
2195,3400
2196,24
2197,0.4
2198,1.256
2199,20
2200,14
2201,344
2202,2520
2203,11400
2204,5
2205,4
2206,48
2207,-36.55
2208,16
2209,210
2210,496
2211,128
2212,100
2213,240
2214,1.3
2215,24/5
2216,29/3
2217,1056
2218,10
2219,59/3
2220,10890
2221,1245
2222,495
2223,13
2224,22.96125
2225,36000
2226,4.8
2227,80
2228,12.64013
2229,2000
2230,75.36
2231,18
2232,2
2233,4.5
2234,1.07
2235,1.4
2236,18
2237,-130
2238,30
2239,2440/3
2240,1500
2241,2250
2242,-47
2243,6300
2244,45
2245,1.8
2246,7
2247,972
2248,4.5
2249,1920
2250,188.4
2251,80
2252,114
2253,30
2254,1440
2255,9
2256,300
2257,5750
2258,32
2259,64/55
2260,720
2261,16%
2262,82%
2263,12.45
2264,-60
2265,100
2266,232
2267,58.5
2268,1787
2269,96
2270,1
2271,320/3
2272,48.4
2273,7/6
2274,4
2275,417
2276,585
2277,320
2278,100
2279,40.21875
2280,45
2281,2940
2282,3000
2283,1190
2284,3600
2285,30
2286,200
2287,2
2288,12
2289,260
2290,100
2291,45
2292,45
2293,40
2294,336
2295,8
2296,72
2297,5
2298,0.02
2299,62.8
2300,24
2301,3
2302,120
2303,10
2304,9.42
2305,6.56
2306,12
2307,401
2308,14
2309,25/3
2310,4
2311,4
2312,40
2313,330
2314,4200
2315,6
2316,1872
2317,420
2318,1/3
2319,48
2320,-32.14286
2321,360
2322,264
2323,35
2324,75
2325,1000
2326,1537
2327,1120
2328,18
2329,6
2330,150
2331,29
2332,5/12
2333,4200
2334,15600
2335,20
2336,12
2337,5
2338,745
2339,8
2340,2
2341,1520
2342,43.2
2343,929/8
2344,65/84
2345,78/35
2346,52
2347,432
2348,48
2349,327
2350,1080
2351,409/9
2352,45
2353,24
2354,1/5
2355,400
2356,588
2357,5061
2358,47.61905
2359,1243
2360,65000%
2361,15
2362,448
2363,22
2364,476
2365,330
2366,480
2367,25.9992
2368,4
2369,120
2370,100
2371,480
2372,4.5216
2373,75
2374,48
2375,26/3
2376,16
2377,43
2378,12
2379,0.63043
2380,180
2381,24
2382,30
2383,3231
2384,352
2385,111
2386,56
2387,930
2388,15
2389,4/3
2390,72
2391,20
2392,210
2393,15
2394,27.8
2395,5
2396,83
2397,4
2398,0
2399,1800%
2400,25.2
2401,224/3
2402,0.998
2403,8
2404,70
2405,24
2406,2
2407,0
2408,11
2409,3.14
2410,8
2411,9.42
2412,5
2413,4
2414,40
2415,75600/67
2416,12.56
2417,600
2418,80
2419,50
2420,97
2421,600
2422,-4/3
2423,3/2
2424,3.3
2425,252
2426,28
2427,7/4
2428,75
2429,7.2
2430,19
2431,-60/7
2432,1
2433,27/8
2434,60
2435,480
2436,39.55
2437,716.8
2438,896
2439,40/3
2440,-57/10
2441,12800
2442,36
2443,-0.05333
2444,40
2445,320
2446,150
2447,2275/57
2448,14
2449,2/19
2450,33/20
2451,30
2452,120
2453,99.2
2454,100
2455,29
2456,20%
2457,176
2458,56
2459,1256
2460,4725/23
2461,5
2462,1
2463,11.2
2464,533.8
2465,30
2466,31.4
2467,23400
2468,21/2
2469,320
2470,16
2471,44
2472,24/5
2473,120
2474,120
2475,80
2476,25
2477,299
2478,25
2479,60
2480,-29
2481,2393
2482,24
2483,8
2484,28.26
2485,600
2486,5/16
2487,4814
2488,4
2489,8
2490,8
2491,8
2492,12
2493,2
2494,150
2495,1078/9
2496,50
2497,13/3
2498,1/2
2499,-24
2500,4750
2501,2393
2502,2000
2503,31
2504,75%
2505,-10
2506,40/9
2507,14/9
2508,256
2509,40
2510,30000/97
2511,62.8
2512,7630
2513,18.84
2514,-1.6925
2515,220
2516,43/3
2517,5.76
2518,62.8
2519,-236
2520,391/2
2521,5840
2522,38.465
2523,4
2524,12
2525,110.4
2526,-24
2527,120/19
2528,-560/19
2529,66
2530,18
2531,6
2532,25
2533,120
2534,15
2535,0.75
2536,20
2537,216
2538,22
2539,72
2540,18
2541,8
2542,9
2543,1
2544,300
2545,60
2546,1056
2547,200
2548,800
2549,17220
2550,2
2551,5
2552,600/19
2553,12.5%
2554,91
2555,4.03608
2556,245
2557,314
2558,9
2559,16/7
2560,36%
2561,120
2562,9.2
2563,30
2564,30
2565,7830
2566,64
2567,14.28
2568,18
2569,720
2570,140
2571,2842
2572,46
2573,3
2574,5
2575,40
2576,16
2577,3612.5
2578,28.26
2579,528
2580,-257.6
2581,72
2582,12
2583,340
2584,25
2585,100
2586,-36
2587,7
2588,42
2589,2
2590,12.24
2591,33
2592,45
2593,4
2594,240
2595,-1200
2596,4050
2597,159/20
2598,43.2
2599,80
2600,125
2601,3360
2602,1780
2603,6.66667
2604,16
2605,50
2606,21
2607,1.25
2608,6.4
2609,24
2610,140
2611,49
2612,1364
2613,5625
2614,180
2615,7514
2616,19.2
2617,-1499
2618,600
2619,0
2620,96%
2621,1/5
2622,7/4
2623,8
2624,4
2625,12.56
2626,301.44
2627,36
2628,66%
